date;category;value
2024-11-10;Лекарства и медицинские товары;23.331308
2024-11-03;Лекарства и медицинские товары;23.791573
2024-10-27;Лекарства и медицинские товары;24.364128
2024-10-20;Лекарства и медицинские товары;24.456675
2024-10-13;Лекарства и медицинские товары;22.287382
2024-10-06;Лекарства и медицинские товары;22.14918
2024-09-29;Лекарства и медицинские товары;22.451498
2024-09-22;Лекарства и медицинские товары;22.219515
2024-09-15;Лекарства и медицинские товары;22.647697
2024-09-08;Лекарства и медицинские товары;21.780226
2024-09-01;Лекарства и медицинские товары;22.403374
2024-08-25;Лекарства и медицинские товары;21.4631
2024-08-18;Лекарства и медицинские товары;21.17929
2024-08-11;Лекарства и медицинские товары;21.233585
2024-08-04;Лекарства и медицинские товары;21.302687
2024-07-28;Лекарства и медицинские товары;20.633883
2024-07-21;Лекарства и медицинские товары;20.851059
2024-07-14;Лекарства и медицинские товары;20.441385
2024-07-07;Лекарства и медицинские товары;20.932499
2024-06-30;Лекарства и медицинские товары;21.249626
2024-06-23;Лекарства и медицинские товары;21.041088
2024-06-16;Лекарства и медицинские товары;21.398935
2024-06-09;Лекарства и медицинские товары;21.893751
2024-06-02;Лекарства и медицинские товары;21.212606
2024-05-26;Лекарства и медицинские товары;21.041088
2024-05-19;Лекарства и медицинские товары;20.841187
2022-10-30;Лекарства и медицинские товары;11.48781
2022-10-23;Лекарства и медицинские товары;11.392796
2022-10-16;Лекарства и медицинские товары;11.456962
2022-10-09;Лекарства и медицинские товары;10.857259
2022-10-02;Лекарства и медицинские товары;10.695611
2022-09-25;Лекарства и медицинские товары;10.5611105
2022-09-18;Лекарства и медицинские товары;10.778286
2022-09-11;Лекарства и медицинские товары;10.598128
2022-09-04;Лекарства и медицинские товары;10.413035
2022-08-28;Лекарства и медицинские товары;10.090973
2022-08-21;Лекарства и медицинские товары;10.01817
2022-08-14;Лекарства и медицинские товары;9.81827
2022-08-07;Лекарства и медицинские товары;9.286435
2022-07-31;Лекарства и медицинские товары;8.903909
2022-07-24;Лекарства и медицинские товары;8.810128
2022-07-17;Лекарства и медицинские товары;8.475726
2022-07-10;Лекарства и медицинские товары;8.045076
2022-07-03;Лекарства и медицинские товары;8.469557
2022-06-26;Лекарства и медицинские товары;8.38935
2022-06-19;Лекарства и медицинские товары;8.033971
2022-06-12;Лекарства и медицинские товары;7.9488277
2022-06-05;Лекарства и медицинские товары;7.815561
2022-05-29;Лекарства и медицинские товары;7.570004
2022-05-22;Лекарства и медицинские товары;7.650211
2022-05-15;Лекарства и медицинские товары;6.5347157
2022-05-08;Лекарства и медицинские товары;6.2114196
2022-05-01;Лекарства и медицинские товары;7.5342193
2022-04-24;Лекарства и медицинские товары;7.207221
2022-04-17;Лекарства и медицинские товары;7.205987
2022-04-10;Лекарства и медицинские товары;6.7050014
2022-04-03;Лекарства и медицинские товары;6.828397
2022-03-27;Лекарства и медицинские товары;7.3824425
2022-03-20;Лекарства и медицинские товары;7.259047
2022-03-13;Лекарства и медицинские товары;6.1941442
2022-03-06;Лекарства и медицинские товары;7.1726704
2022-02-27;Лекарства и медицинские товары;6.3755355
2022-02-20;Лекарства и медицинские товары;6.3854074
2022-02-13;Лекарства и медицинские товары;5.8116183
2022-02-06;Лекарства и медицинские товары;5.4451337
2022-01-30;Лекарства и медицинские товары;5.461175
2022-01-23;Лекарства и медицинские товары;5.26621
2022-01-16;Лекарства и медицинские товары;4.936744
2022-01-09;Лекарства и медицинские товары;-0.82459027
2022-01-02;Лекарства и медицинские товары;4.3086615
2021-12-26;Лекарства и медицинские товары;5.1057963
2021-12-19;Лекарства и медицинские товары;5.2699122
2021-12-12;Лекарства и медицинские товары;4.5196676
2021-12-05;Лекарства и медицинские товары;4.348148
2021-11-28;Лекарства и медицинские товары;4.244496
2021-11-21;Лекарства и медицинские товары;4.1223345
2021-11-14;Лекарства и медицинские товары;3.726235
2021-11-07;Лекарства и медицинские товары;-0.006478262
2021-10-31;Лекарства и медицинские товары;3.4683383
2021-10-24;Лекарства и медицинские товары;3.5707564
2021-10-17;Лекарства и медицинские товары;3.5139947
2021-10-10;Лекарства и медицинские товары;3.1845286
2021-10-03;Лекарства и медицинские товары;3.364686
2021-09-26;Лекарства и медицинские товары;3.0352201
2021-09-19;Лекарства и медицинские товары;3.337539
2021-09-12;Лекарства и медицинские товары;2.6600978
2021-09-05;Лекарства и медицинские товары;2.8562968
2021-08-29;Лекарства и медицинские товары;2.4293485
2021-08-22;Лекарства и медицинские товары;2.1035843
2021-08-15;Лекарства и медицинские товары;1.977721
2021-08-08;Лекарства и медицинские товары;1.866665
2021-08-01;Лекарства и медицинские товары;1.6371495
2021-07-25;Лекарства и медицинские товары;1.2274765
2021-07-18;Лекарства и медицинские товары;1.2336463
2021-07-11;Лекарства и медицинские товары;1.1522052
2021-07-04;Лекарства и медицинские товары;1.4619279
2021-06-27;Лекарства и медицинские товары;1.3804868
2021-06-20;Лекарства и медицинские товары;1.2706649
2021-06-13;Лекарства и медицинские товары;1.5902592
2021-06-06;Лекарства и медицинские товары;1.6075345
2021-05-30;Лекарства и медицинские товары;1.3558078
2021-05-23;Лекарства и медицинские товары;1.2287104
2021-05-16;Лекарства и медицинские товары;0.8720975
2021-05-09;Лекарства и медицинские товары;-14.390689
2021-05-02;Лекарства и медицинские товары;1.0028967
2021-04-25;Лекарства и медицинские товары;0.98808926
2021-04-18;Лекарства и медицинские товары;0.9893232
2021-04-11;Лекарства и медицинские товары;0.395791
2021-04-04;Лекарства и медицинские товары;0.29830855
2021-03-28;Лекарства и медицинские товары;0.44885102
2021-03-21;Лекарства и медицинские товары;0.59815955
2021-03-14;Лекарства и медицинские товары;0.0490497
2021-03-07;Лекарства и медицинские товары;0.73636246
2021-02-28;Лекарства и медицинские товары;-0.20884684
2021-02-21;Лекарства и медицинские товары;0.8005281
2021-02-14;Лекарства и медицинские товары;-0.14221328
2021-02-07;Лекарства и медицинские товары;-0.44946802
2024-05-12;Лекарства и медицинские товары;19.760242
2024-05-05;Лекарства и медицинские товары;16.834536
2024-04-28;Лекарства и медицинские товары;20.32416
2024-04-21;Лекарства и медицинские товары;19.436947
2024-04-14;Лекарства и медицинские товары;19.149435
2024-04-07;Лекарства и медицинские товары;18.307878
2024-03-31;Лекарства и медицинские товары;18.260988
2024-03-24;Лекарства и медицинские товары;18.926088
2024-03-17;Лекарства и медицинские товары;18.855753
2024-03-10;Лекарства и медицинские товары;18.363405
